7649,Goularte,Cortez,Elin,female,52,Black American,0,A+,Black,Brown,3061 Glenwood Drive,Hollywood,Florida,33474,321-231-7320,389-58-8564,Carrier
7650,Stillabower,Amalia,Glinda,male,30,Other Race,1,O+,Black,Brown,2698 Magnolia Drive,Vail,Colorado,80636,970-452-1555,387-99-8124,Immune
7651,Yousif,Bernardine,Majorie,female,14,White American,0,O+,Brown,Green,3336 Park Drive,Ottawa,Illinois,60545,773-320-4689,165-90-6060,Infected
7652,Gladwin,Kaitlyn,Bertram,male,25,White American,0,B+,Blond,Brown,5008 Front Street,Barnstable,Massachusetts,2240,781-192-7918,773-83-9904,Carrier
7653,Bayers,Micheline,Leida,female,22,Black American,0,A+,Black,Brown,8079 Devonshire Drive,Willimantic,Connecticut,6843,475-540-6929,481-72-7314,Immune
7654,Brinich,Gertrud,Tia,female,18,Other Race,1,A+,Black,Brown,9770 Pennsylvania Avenue,Alcoa,Tennessee,37500,731-987-7967,660-58-5294,Infected
7655,Triolo,Delta,Geralyn,female,25,White American,0,B+,Brown,Brown,2852 Broad Street West,Green River,Wyoming,82325,307-717-6299,887-28-6620,Carrier
7656,Hanstein,Jolyn,Jackie,male,78,White American,0,O+,Light Brown,Brown,1087 Main Street East,Bennington,Vermont,5159,802-994-4975,659-85-4042,Carrier
7657,Zone,Alisia,Lecia,male,45,White American,0,O+,Brown,Green,7712 College Street,Hobart,Oklahoma,73297,405-889-5986,733-43-5400,Immune
7658,Trynowski,Danika,Jessi,male,8,White American,1,B+,Brown,Hazel,1692 2nd Street West,Idaho Falls,Idaho,83834,208-314-7123,402-88-5252,Infected
7659,Cooey,Daryl,Magan,male,86,White American,0,O+,Blond,Brown,2127 5th Street South,Eufaula,Alabama,36647,938-319-6392,811-54-2822,Carrier
7660,Abee,Melisa,Andre,female,71,White American,0,A+,Brown,Hazel,3546 Pearl Street,Virginia,Minnesota,55586,763-209-5910,604-66-2867,Carrier
7661,Garton,Patsy,Valeri,male,34,White American,0,O+,Blond,Blue,5897 Homestead Drive,Meridian,Mississippi,38836,769-865-4178,733-75-1949,Infected
7662,Tittl,Ned,Cathleen,male,66,White American,0,O+,Light Brown,Green,6511 Route 9,Greenbelt,Maryland,21505,443-666-2284,438-21-4632,Infected
7663,Benware,Marti,Celinda,female,14,White American,0,A+,Brown,Brown,6005 5th Street South,Montclair,New Jersey,8139,732-162-3174,566-98-8911,Immune
7664,Voetberg,Latesha,Belen,male,67,White American,0,O+,Brown,Hazel,3341 Route 5,New Iberia,Louisiana,70970,318-779-1872,419-71-1165,Immune
7665,Rauschenbach,Otha,Chrystal,male,60,Other Race,1,O+,Brown,Brown,8062 Route 5,Medicine Lodge,Kansas,67800,913-174-6316,344-65-9540,Immune
7666,Distad,Ollie,Julissa,male,27,White American,0,O-,Brown,Blue,9559 Sheffield Drive,Bastrop,Louisiana,70117,985-468-5787,579-60-8315,Immune
7667,Habicht,Harold,Debbi,female,57,White American,0,A+,Black,Blue,9723 Devonshire Drive,Arthur,Illinois,62504,618-364-5073,141-77-9195,Immune
7668,Lazares,Todd,Cristal,male,50,White American,0,A-,Light Brown,Hazel,9299 2nd Street,Virginia City,Montana,59184,406-549-3813,291-73-5524,Carrier
7669,Oneel,Micaela,Lashanda,female,69,White American,1,O+,Brown,Hazel,7572 Primrose Lane,Havre,Montana,59545,406-723-5382,520-53-3545,Infected
7670,Magadan,Kate,Aleen,male,41,Black American,0,B+,Black,Brown,4975 Division Street,Olympia,Washington,98635,253-298-9698,652-11-7582,Infected
7671,Unavailable,Tess,Lavada,female,45,Asian American,0,A+,Black,Black,3544 Atlantic Avenue,Nampa,Idaho,83801,208-981-3656,487-48-8638,Infected
7672,Letters,Rico,Kiersten,male,61,White American,0,A+,Blond,Brown,6986 Evergreen Lane,Saginaw,Michigan,48814,734-939-4262,182-24-6327,Infected
7673,Davari,Shera,Berna,male,24,Black American,0,A+,Brown,Hazel,4413 1st Avenue,Hillsboro,Oregon,97282,971-480-3664,436-87-1836,Immune
7674,Delger,Marlin,Niesha,female,47,White American,0,O-,Brown,Blue,5228 Ivy Court,Laconia,New Hampshire,3681,603-977-3013,436-74-2021,Carrier
7675,Dorat,Taryn,Estrella,male,31,Other Race,1,A+,Brown,Blue,2548 Warren Street,Mansfield,Connecticut,6123,475-518-9188,537-36-7291,Carrier
7676,Sustaire,Bethanie,Vanesa,female,5,Black American,0,A+,Black,Brown,9726 Sycamore Street,Laurel,Mississippi,39395,228-247-5653,549-68-9863,Infected
7677,Truly,Nelle,Keren,female,8,Other Race,1,A+,Brown,Brown,2740 Rosewood Drive,Jonesboro,Arkansas,72149,501-780-5024,340-73-3347,Immune
7678,Wages,Brock,Melody,female,50,White American,1,AB+,Light Brown,Brown,7725 Schoolhouse Lane,Columbia,Maryland,21480,443-484-1400,999-39-7906,Immune
7679,Shigematsu,Stacee,Jeane,male,15,White American,0,O+,Brown,Brown,7696 Lakeview Drive,Eufaula,Oklahoma,73520,580-279-2390,972-92-5106,Immune
7680,Giessinger,Boyd,Shannon,male,33,White American,0,A+,Light Brown,Blue,3565 Fairway Drive,Manistee,Michigan,49777,947-483-4422,837-84-6766,Carrier
7681,Mosquera,Terresa,Bonnie,male,54,White American,0,O+,Brown,Blue,1879 Willow Lane,Pasco,Washington,99110,509-467-2488,607-94-3866,Carrier
7682,Rash,Vallie,Aurora,male,53,White American,0,O+,Brown,Brown,5490 Redwood Drive,Niagara Falls,New York,11290,315-912-2039,611-60-6065,Immune
7683,Goupil,Isaura,Olga,female,54,White American,0,A+,Brown,Blue,4789 King Street,Orlando,Florida,32303,386-261-1000,407-60-4541,Immune
7684,Spillman,Anne,Mirella,female,55,Other Race,1,A+,Black,Brown,3871 Cedar Lane,Lake Geneva,Wisconsin,54398,715-255-9790,334-45-7090,Immune
7685,Heishman,Karey,See,female,35,Black American,0,B-,Black,Brown,6230 Cedar Lane,Lahaina,Hawaii,96768,808-529-1888,740-53-1365,Carrier
7686,Stoffel,Rosalee,Nedra,female,8,Asian American,0,O+,Black,Brown,2217 Valley Drive,Tiverton,Rhode Island,2822,401-718-9428,352-11-8258,Infected
7687,Crogier,Willena,Chadwick,male,16,Other Race,1,O+,Brown,Brown,2813 Ivy Court,Andersonville,Georgia,30558,478-903-3720,160-46-9293,Carrier
7688,Dinardi,Elyse,Bessie,male,22,Other Race,1,A+,Brown,Green,6612 Sherman Street,Newton,Iowa,50721,641-778-9211,954-88-5545,Carrier
7689,Frisbey,Buford,Oralia,female,44,Black American,0,A+,Black,Brown,9136 Durham Court,Redondo Beach,California,93688,626-640-9112,309-18-9041,Immune
7690,Kunau,Trevor,Renna,female,22,White American,0,A+,Light Brown,Brown,9909 Roberts Road,Lake Wales,Florida,34241,904-409-5680,450-89-3825,Carrier
7691,Muzzillo,Ellyn,Remona,female,52,White American,0,A+,Brown,Green,4910 3rd Avenue,Devils Lake,North Dakota,58751,701-181-4618,804-46-7142,Carrier
7692,Dibert,Jessica,Stephenie,female,33,White American,0,A+,Brown,Blue,2473 12th Street,Galena,Illinois,62664,779-190-9062,158-12-3541,Immune
7693,Peetoom,Eda,Beau,male,69,White American,0,O+,Brown,Brown,5745 Lake Street,Mobridge,South Dakota,57355,605-925-3442,675-60-6884,Carrier
7694,Counce,Delora,Dana,male,66,White American,0,O+,Brown,Hazel,5292 Woodland Road,Gallup,New Mexico,88145,575-421-9982,318-53-9361,Infected
7695,Tenn,Hassan,Dennise,female,74,White American,0,O+,Brown,Brown,5049 Lexington Court,Elwood,Indiana,46988,260-877-9085,981-27-7983,Infected
7696,Trader,Janelle,Inger,male,10,White American,0,A+,Blond,Green,8782 Jones Street,Harrisburg,Illinois,62388,217-202-1893,589-27-1734,Immune
7697,Brancaccio,Debbie,Jacqulyn,male,41,White American,0,O+,Brown,Green,8597 Laurel Street,South Saint Paul,Minnesota,56275,952-927-5569,229-16-3561,Immune
7698,Figueras,Leland,Monty,male,37,White American,0,A-,Brown,Brown,8134 North Street,Merced,California,96128,909-939-3848,813-68-6565,Carrier
7699,Jubilee,Gerald,Kristopher,female,0,White American,0,A-,Black,Brown,7396 Ashley Court,Hartsville,South Carolina,29422,803-516-2356,171-96-5067,Immune
7700,Schildt,Debroah,Maryjo,male,6,Black American,0,A-,Black,Brown,7070 5th Street,Fitzgerald,Georgia,30160,678-288-8659,392-66-3487,Carrier
7701,Tosti,Jefferson,Ronny,female,23,White American,0,A+,Black,Blue,3271 Hillside Avenue,Brainerd,Minnesota,55815,320-612-8880,318-27-9819,Immune
7702,Mccartney,Sunni,Ileen,female,41,White American,0,A-,Blond,Brown,2474 Garfield Avenue,Chattanooga,Tennessee,38238,865-161-3547,377-47-8414,Immune
7703,Broady,Delta,Laura,female,46,White American,0,O+,Light Brown,Brown,6285 Woodland Avenue,Edenton,North Carolina,28065,704-676-3959,981-41-4438,Immune
7704,Sprau,Scotty,Kieth,male,37,White American,0,A+,Brown,Light Blue,4571 Main Street West,Spearfish,South Dakota,57086,605-765-3992,493-71-1265,Immune
7705,Speiser,Kayce,January,male,101,Black American,0,O+,Black,Brown,5273 Orchard Street,Caldwell,New Jersey,7200,609-872-1401,840-74-5795,Carrier
7706,Voges,Elsy,Hedy,male,67,Asian American,0,O+,Black,Black,4785 Adams Street,Glendive,Montana,59546,406-940-4524,376-91-3002,Immune
7707,Shafi,Dorie,Ma,female,74,White American,0,A-,Brown,Brown,1292 Railroad Street,West Palm Beach,Florida,34347,904-861-8034,163-61-3062,Immune
7708,Rillera,Keiko,Jean,male,8,White American,0,O+,Brown,Blue,3281 Locust Street,Decatur,Georgia,31202,229-483-8268,510-43-3795,Infected
7709,Ignowski,Lawrence,Esmeralda,male,57,White American,0,O+,Black,Hazel,8029 Division Street,Harlan,Kentucky,40735,502-582-3015,917-92-7913,Carrier
7710,Marentes,Beverly,Lakeesha,male,21,White American,0,O+,Brown,Brown,3414 Oak Street,Parsippany–Troy Hills,New Jersey,7979,862-874-8483,403-20-2954,Carrier
7711,Dostie,Helga,Pearlie,male,16,White American,0,A+,Brown,Blue,9271 Mill Street,Eastchester,New York,14317,718-190-4974,106-86-1481,Immune
7712,Retzlaff,Erma,Ashly,female,4,Asian American,0,O+,Black,Brown,5327 York Street,Saint Martinville,Louisiana,70761,318-436-2082,376-58-9289,Immune
7713,Schwertfager,Stepanie,Florrie,female,70,White American,0,O+,Black,Brown,8972 Academy Street,Warren,Rhode Island,2901,401-462-3497,894-41-3202,Infected
7714,Paradiso,Kevin,Laurene,female,58,Black American,0,A+,Black,Brown,7424 Maiden Lane,Bennington,Vermont,5195,802-982-2048,367-61-5463,Immune
7715,Jeffus,Vincenza,Chasity,female,9,Black American,0,A+,Black,Brown,4649 Cobblestone Court,Laurel,Maryland,21145,410-815-5557,162-93-3759,Carrier
7716,Holtberg,Chastity,Salina,male,53,White American,0,A+,Brown,Blue,1550 Railroad Avenue,Cheboygan,Michigan,49571,269-624-4437,589-49-2696,Immune
7717,Kaczor,Eugene,Deangelo,male,53,White American,0,O-,Black,Brown,6578 Cooper Street,Hopkinsville,Kentucky,41091,606-789-2477,807-82-5427,Immune
7718,Nitchman,Antoine,Mertie,female,53,White American,0,O-,Brown,Green,4886 Fawn Lane,McCook,Nebraska,68352,531-373-9920,304-68-2465,Immune
7719,Baumgardner,Merrilee,Vivien,female,46,American Indian or Alaskan Native,1,A+,Brown,Brown,6021 Church Street South,Edenton,North Carolina,28522,828-800-6035,204-12-7295,Immune
7720,Pointon,Eugene,Alaine,male,38,White American,1,O+,Brown,Brown,1168 Strawberry Lane,Ansonia,Connecticut,6112,860-892-3642,376-50-9735,Carrier
7721,Silverthorne,Shavonne,Michel,female,4,Asian American,0,O+,Black,Brown,6725 Essex Court,Tiverton,Rhode Island,2878,401-618-5714,308-24-1893,Immune
7722,Sakamaki,Chiquita,Shanta,male,46,White American,0,A-,Brown,Brown,6783 8th Street,Elizabeth City,North Carolina,28880,984-511-9143,450-50-1471,Immune
7723,Greenfelder,Jetta,Tamekia,female,50,White American,0,A+,Light Brown,Hazel,5756 Beech Street,Nashua,New Hampshire,3774,603-518-8907,241-73-9244,Immune
7724,Pegler,Ira,Heidi,female,14,White American,0,A+,Light Brown,Brown,1548 Main Street,Lawton,Oklahoma,73573,405-546-1330,655-21-3873,Immune
7725,Lucidi,Elenore,Juliette,female,25,White American,0,B+,Brown,Brown,2029 Clinton Street,West Memphis,Arkansas,72726,870-489-9727,172-37-6161,Infected
7726,Beas,Summer,Jamie,male,12,White American,1,B+,Black,Brown,3222 5th Street South,Moab,Utah,84348,801-725-4587,895-46-6848,Carrier
7727,Campoli,Gayla,Laurine,male,15,Asian American,0,O+,Black,Brown,6123 South Street,Jacksonville,Oregon,97779,503-706-8956,705-84-6458,Immune
7728,Ju,Tomoko,Marita,male,62,White American,1,A+,Brown,Brown,7921 Eagle Road,Great Falls,Montana,59556,406-614-6160,722-55-1271,Carrier
7729,Sutphen,Kasie,Yetta,male,11,White American,0,A+,Blond,Brown,7843 Jackson Avenue,Hanover,New Hampshire,3507,603-406-2229,180-31-8156,Carrier
7730,Zahran,Phylicia,Yasuko,male,73,White American,0,O-,Light Brown,Green,5348 Clinton Street,Groton,Connecticut,6260,860-952-9621,467-88-9317,Carrier
7731,Nazzal,Margery,Marcos,male,63,White American,0,O+,Light Brown,Brown,8955 William Street,Cody,Wyoming,82223,307-873-8442,690-18-5890,Infected
7732,Whitrock,Gretchen,Kathey,male,5,White American,0,B+,Black,Brown,3378 Cherry Lane,Alamogordo,New Mexico,87137,575-638-6822,190-17-1949,Immune
7733,Billen,Rodger,Andria,female,24,White American,0,O-,Blond,Brown,4991 7th Street,Saint Johnsbury,Vermont,5506,802-732-7166,104-34-7251,Immune
7734,Henri,Eladia,Tai,male,16,White American,0,A+,Red,Brown,2668 Summer Street,Fort Benton,Montana,59563,406-181-9308,433-93-9726,Carrier
7735,Shamonsky,Corinne,Eve,male,49,White American,1,AB+,Brown,Blue,4095 Orange Street,Wahpeton,North Dakota,58104,701-750-2035,854-71-1150,Infected
7736,Oravec,Hwa,Matha,female,21,White American,0,B+,Blond,Grey,8141 Grand Avenue,Ashland,Oregon,97318,541-400-3809,765-25-4780,Carrier
7737,Cristaldi,Vida,Peter,female,31,White American,0,O+,Light Brown,Green,2086 Inverness Drive,Plymouth,Vermont,5698,802-907-6326,710-43-9394,Immune
7738,Bogh,Aimee,Margart,male,13,White American,1,O+,Blond,Blue,2449 Amherst Street,Leavenworth,Kansas,66474,316-736-7207,180-27-9452,Immune
7739,Beadnell,Tyson,Janise,male,55,White American,0,O+,Brown,Green,3782 2nd Avenue,Danville,Kentucky,42437,270-604-1085,172-18-8531,Infected
7740,Marrin,Shaunte,Grady,male,23,White American,0,A+,Brown,Brown,6805 Oak Street,Orangeburg,South Carolina,29306,864-302-8792,766-97-9854,Immune
7741,Blodgett,Joyce,Chassidy,male,8,White American,0,O+,Brown,Blue,3262 Franklin Avenue,Sallisaw,Oklahoma,73950,405-953-8318,253-45-8099,Immune
7742,Like,Lorrie,Magan,male,47,Other Race,1,O+,Brown,Brown,9865 Fairway Drive,South Orange Village,New Jersey,7880,848-775-3768,912-96-3905,Immune
7743,Galvis,Rita,Gwyn,male,51,White American,0,B+,Brown,Brown,1353 Heather Court,Longview,Washington,98656,509-305-7550,439-31-5787,Infected
7744,Chadbourne,Randy,Libbie,female,10,White American,0,O-,Blond,Blue,6137 Grant Street,New Ulm,Minnesota,55163,651-594-8109,690-80-4524,Infected
7745,Lopata,Quincy,Rosalva,female,64,White American,0,A+,Brown,Brown,3426 Country Club Drive,Truth or Consequences,New Mexico,87378,505-745-3346,878-27-1015,Immune
7746,Dunbar,Marlena,Clyde,male,37,White American,0,A-,Blond,Brown,4581 Victoria Court,Tuscaloosa,Alabama,36028,938-577-6925,388-47-4703,Immune
7747,Kikkert,Jeremy,Bennie,female,56,White American,0,O+,Brown,Brown,3761 Valley Road,Philadelphia,Mississippi,38871,601-903-5997,687-82-4408,Immune
7748,Rouillard,Tamatha,Stefania,female,48,Black American,1,A+,Light Blond,Brown,4170 Country Lane,Palmer,Alaska,99758,907-500-2149,606-71-4994,Carrier
7749,Dobberstein,Clara,Elinore,male,56,White American,1,O-,Blond,Blue,4173 Queen Street,Watertown,South Dakota,57503,605-308-7191,887-35-2987,Immune
7750,Joyne,Allyson,Jesse,male,51,White American,0,B+,Light Brown,Hazel,2515 Harrison Street,East Orange,New Jersey,7534,973-816-1739,882-51-4064,Immune
7751,Forts,Qiana,Dionne,female,54,Asian American,0,O+,Black,Black,7739 Route 7,Edinburg,Texas,79684,903-699-5759,338-30-6304,Immune
7752,Maratos,Jacob,Georgetta,male,56,White American,0,B+,Light Brown,Brown,1736 Hillcrest Avenue,Nephi,Utah,84177,801-396-6618,815-55-4405,Immune
7753,Hranchak,Kathlyn,Tonia,female,38,Black American,0,B+,Black,Black,7593 Locust Street,Fairbanks,Alaska,99653,907-387-5128,337-37-1386,Immune
7754,Langella,Shameka,Jami,female,59,White American,0,O+,Brown,Brown,9551 Lawrence Street,Hanalei,Hawaii,96774,808-727-1318,343-95-4658,Infected
7755,Orchard,Julie,Darnell,female,55,Other Race,1,B-,Red,Brown,1482 Country Club Road,Tahlequah,Oklahoma,73012,580-949-4586,903-37-6004,Immune
7756,Mcnutt,Constance,Nestor,female,17,White American,0,O+,Light Brown,Brown,7352 Orchard Lane,Carson City,Nevada,89883,702-804-5614,115-27-4681,Immune
7757,Berczel,Mariah,Lavette,female,24,White American,0,O+,Light Brown,Brown,8246 Lake Street,Crystal City,Texas,78467,832-463-9631,674-14-3352,Carrier
7758,Placko,Johnathon,See,female,78,Black American,0,O+,Brown,Brown,8314 Route 10,McKinney,Texas,75902,936-443-7905,976-37-6280,Immune
7759,Wykes,Trudy,Sherri,female,52,White American,0,A+,Brown,Brown,9178 Lafayette Street,Moorhead,Minnesota,56417,612-201-2122,892-97-6277,Carrier
7760,Mattoon,Evie,Dorie,female,46,White American,0,A+,Light Brown,Blue,8402 North Street,Caribou,Maine,4398,207-274-2531,355-43-9061,Immune
7761,Savoca,Song,Rory,male,24,Asian American,0,A+,Black,Black,3531 Essex Court,Sitka,Alaska,99942,907-306-9626,646-54-8172,Carrier
7762,Johnikins,Brad,Marketta,female,42,White American,0,A+,Brown,Blue,7678 Water Street,North Haven,Connecticut,6086,475-663-4465,161-69-9485,Immune
7763,Releford,Chastity,Stevie,female,8,American Indian or Alaskan Native,0,A+,Black,Black,1377 Heather Court,Nashua,New Hampshire,3664,603-443-5618,487-69-1441,Infected
7764,Tousey,Lilian,Margaret,female,57,White American,1,A-,Brown,Green,8350 Sycamore Street,Hagerstown,Maryland,21440,667-943-3720,112-36-2131,Carrier
7765,Mable,Sari,Vasiliki,female,23,Black American,0,O-,Black,Brown,9512 Somerset Drive,Bellingham,Washington,98546,206-278-6922,312-69-8267,Carrier
7766,Lafauci,Kattie,Vivan,male,76,White American,0,A-,Brown,Blue,9911 Broad Street West,Garden City,Kansas,66977,913-280-8965,845-86-3873,Immune
7767,Wallet,Fredia,Mary,male,38,White American,1,O+,Blond,Brown,4854 Circle Drive,Orono,Maine,4956,207-607-8439,318-13-1463,Carrier
7768,Schaffel,Grover,Patrick,male,30,White American,1,A+,Brown,Blue,2300 Heather Court,Moscow,Idaho,83449,208-379-1321,654-86-2574,Infected
7769,Laberge,Rafael,Twila,female,73,White American,0,O+,Blond,Hazel,2617 Charles Street,Menominee,Michigan,49051,586-285-8630,692-49-4042,Immune
7770,Cariaga,Norma,Nelle,female,45,White American,1,A+,Blond,Brown,5268 Elm Avenue,Lander,Wyoming,82255,307-261-3052,894-97-5736,Carrier
7771,Eubank,Maricruz,Eura,male,22,White American,1,A+,Brown,Blue,1568 Heritage Drive,Homestead,Florida,34853,727-884-4800,402-79-3450,Immune
7772,Abarca,Amie,Tamekia,female,44,White American,0,A+,Blond,Brown,2980 Ridge Street,Keene,New Hampshire,3450,603-172-1946,599-43-2395,Immune
7773,Moren,Janessa,Lavette,female,55,White American,0,A+,Brown,Brown,9715 Park Street,Dartmouth,Massachusetts,2082,508-803-6242,685-87-2700,Immune
7774,Tetzlaff,Shawana,Reta,male,70,White American,0,O+,Brown,Green,4233 Chapel Street,Sitka,Alaska,99802,907-155-6217,382-56-5198,Immune
7775,Rispoli,Christie,Chauncey,female,1,Black American,0,O+,Black,Brown,9640 Mill Street,Fort Morgan,Colorado,80799,303-847-7963,202-25-9537,Infected
7776,Abdur,Clarita,Trudi,male,44,White American,0,O-,Brown,Black,8048 Queen Street,Douglas,Arizona,86430,520-660-2904,227-64-1709,Carrier
7777,Copley,Ashley,Cayla,female,12,Native Hawaiian or Other Pacific Islander,0,A+,Black,Black,8404 Virginia Avenue,Breckenridge,Colorado,80827,303-468-9555,470-70-1544,Carrier
7778,Du,Milagro,Tama,female,74,White American,1,O+,Light Brown,Brown,4335 4th Avenue,Lake Oswego,Oregon,97535,541-780-4845,755-96-3394,Carrier
7779,Haerter,Giuseppina,Walter,male,61,White American,0,A+,Brown,Brown,9172 Mulberry Street,Benton Harbor,Michigan,48921,616-786-6646,613-37-3242,Immune
7780,Gjerde,Patrina,Kaitlin,female,71,White American,0,O+,Light Brown,Brown,6899 Prospect Avenue,Boulder,Colorado,80715,970-312-7976,985-92-7644,Immune
7781,Molash,Florentino,Yee,female,28,White American,1,AB-,Blond,Blue,3702 River Street,Newark,Delaware,19817,302-980-8233,998-36-8660,Carrier
7782,Rugama,Keisha,Delbert,male,64,White American,0,A+,Brown,Green,3426 Schoolhouse Lane,Georgetown,Colorado,80590,970-796-4329,615-87-1976,Infected
7783,Alstott,Reiko,Pete,male,9,White American,0,A+,Light Brown,Blue,3517 Linden Avenue,Cedar Rapids,Iowa,52195,641-757-1727,210-82-7821,Carrier
7784,Damrow,Solomon,Joey,male,26,White American,0,A+,Brown,Blue,2544 Park Avenue,Atmore,Alabama,36591,251-997-5487,255-93-5870,Immune
7785,Dutson,Terica,Charity,female,58,White American,0,A+,Light Brown,Brown,9709 Belmont Avenue,Buffalo,Wyoming,82277,307-423-5437,951-13-1278,Carrier
7786,Szady,Lorena,Robby,male,20,Asian American,0,A+,Brown,Black,7511 8th Street,Georgetown,South Carolina,29308,864-397-6943,243-86-3692,Immune
7787,Calzadilla,Muoi,Grazyna,male,53,White American,0,A+,Light Brown,Light Brown,4790 Pleasant Street,Warrensburg,Missouri,64407,816-896-4473,548-50-5235,Immune
7788,Seifried,Mitchell,Howard,male,22,White American,1,B+,Light Brown,Brown,7142 Route 6,Franklin,Tennessee,37391,865-451-6279,745-18-1672,Carrier
7789,Poisso,Christene,Galen,male,7,White American,0,O+,Brown,Brown,5950 Roberts Road,Searcy,Arkansas,72846,479-285-1712,351-34-9666,Infected
7790,Greenhoward,Kirsten,Trista,female,64,White American,0,O+,Brown,Brown,1775 Madison Court,Monticello,Utah,84688,435-298-3308,862-38-7464,Immune
7791,Steenburg,Alesha,Nicola,female,39,White American,0,A+,Brown,Green,3985 Chapel Street,Saint George,Utah,84474,435-528-1534,135-78-6730,Carrier
7792,Annable,Leisa,Mirtha,male,40,White American,0,O+,Brown,Green,5361 Grant Avenue,Orange,Connecticut,6109,475-474-9076,202-48-6518,Carrier
7793,Witkowsky,Emelina,Stephan,male,43,White American,0,O+,Black,Hazel,1108 Elm Avenue,Greeneville,Tennessee,38437,865-105-3249,861-95-1225,Immune
7794,Stepien,Shala,Jospeh,male,45,Black American,0,O+,Black,Brown,8632 Devon Court,Wethersfield,Connecticut,6474,203-942-9211,246-62-2913,Immune
7795,Waegner,Wallace,Leann,male,47,Asian American,0,B+,Black,Black,2615 Union Street,Cheyenne,Wyoming,82046,307-234-6473,908-46-6467,Carrier
7796,Haberer,James,Lucinda,female,4,White American,0,B+,Brown,Brown,2695 Bay Street,Dover,Delaware,19777,302-154-2978,959-58-3808,Immune
7797,Salmond,Leoma,Joellen,male,50,White American,0,O+,Light Brown,Blue,4536 Cypress Court,Bozeman,Montana,59596,406-739-5012,414-15-7499,Carrier
7798,Mojzisik,Hien,Aurora,male,58,White American,0,A+,Blond,Light Brown,6670 Howard Street,Essex,Vermont,5746,802-572-3941,954-10-3139,Immune
7799,Balasa,Carlee,Conchita,male,16,White American,0,A+,Blond,Brown,3259 Vine Street,New Madrid,Missouri,63620,573-605-6656,594-17-8858,Infected
7800,Kuse,Josefine,Catherin,male,35,White American,0,A-,Light Brown,Black,1636 Cedar Court,Baltimore,Maryland,21043,667-477-2011,855-51-4813,Carrier
7801,Mclauchlin,Damien,Alec,male,44,American Indian or Alaskan Native,0,B+,Black,Black,8024 Ridge Street,Moses Lake,Washington,98928,206-892-7219,850-67-3610,Infected
7802,Ridgel,Otto,Sharen,female,8,Black American,0,O+,Black,Brown,5748 Henry Street,Omaha,Nebraska,68553,308-634-7708,199-52-8009,Infected
7803,Marallo,Racquel,Nelida,male,47,White American,0,A+,Brown,Hazel,4676 Sherwood Drive,Sioux Falls,South Dakota,57586,605-416-7380,793-11-2941,Immune
7804,Lautman,Youlanda,Sung,female,59,White American,0,A+,Black,Other,5340 Rosewood Drive,Petoskey,Michigan,48809,313-484-9149,775-83-1605,Infected
7805,Sutherlin,Danny,Hui,male,24,White American,0,O+,Light Brown,Blue,7606 Cedar Street,Elkins,West Virginia,26430,304-994-9549,723-59-9416,Immune
7806,Mateus,Quyen,Wes,female,54,Black American,1,O-,Black,Light Brown,9101 8th Street South,Bowling Green,Kentucky,42269,270-638-3316,660-94-4059,Immune
7807,Alalem,Angelita,Madeleine,female,1,Black American,0,A+,Black,Brown,3072 George Street,Manchester,Vermont,5778,802-340-2397,877-27-5555,Infected
7808,Leso,Lashawn,Danille,male,50,Asian American,0,AB-,Black,Black,1841 Willow Avenue,Brookline,Massachusetts,2758,413-330-7906,199-57-9238,Immune
7809,Willie,Golda,Georgianna,male,30,White American,0,O-,Black,Brown,7163 7th Avenue,Harrisburg,Pennsylvania,16773,814-205-7554,909-20-5796,Carrier
7810,Wodicka,Lan,Felicitas,male,44,White American,0,A+,Brown,Green,4095 Pearl Street,Wahiawa,Hawaii,96882,808-999-1136,687-65-1497,Immune
7811,Shadding,Danyelle,Margarito,male,4,Black American,0,O+,Black,Brown,8095 Route 4,Valley City,North Dakota,58314,701-874-9168,518-25-9409,Immune
7812,Plaster,Lakisha,Vernell,male,63,White American,0,O+,Brown,Blue,1601 Front Street South,Menominee,Michigan,49554,231-481-2522,772-27-8814,Carrier
7813,Splawn,Laurine,Ivana,male,9,White American,1,O-,Blond,Blue,7785 Overlook Circle,Centralia,Illinois,60233,708-703-3465,149-82-1923,Carrier
7814,Kreck,Edwina,Charlott,female,20,White American,1,O+,Blond,Blue,5165 Prospect Street,Middletown,Connecticut,6022,203-125-4764,697-82-8007,Immune
7815,Fabiani,Jo,Claire,male,47,White American,1,A+,Brown,Blue,1080 Clark Street,Clearfield,Utah,84453,801-496-8463,478-60-8196,Immune
7816,Mantilia,Buffy,Thomasina,male,71,White American,0,A+,Brown,Green,4201 5th Street,Decatur,Illinois,60605,217-568-6054,202-45-6278,Immune
7817,Dopico,Ariel,Laurie,female,18,White American,0,O+,Brown,Blue,3555 Clark Street,Valley City,North Dakota,58177,701-630-8608,600-88-3258,Immune
7818,Sennett,Mariela,Burt,female,3,White American,0,O+,Brown,Blue,1436 Central Avenue,Opelousas,Louisiana,71178,318-745-2759,251-36-7500,Immune
7819,Bomstad,Shaniqua,Naoma,female,69,White American,0,O+,Brown,Blue,6708 2nd Street East,Canton,South Dakota,57124,605-246-1805,752-96-7000,Infected
7820,Laborde,Raymond,Mafalda,male,28,White American,0,B+,Brown,Brown,6523 Victoria Court,Grand Island,Nebraska,69015,402-424-7698,152-84-2282,Immune
